                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.5233,                 2.2668,                 1.3984,                0.57434,                0.53257,                0.71659,                0.39264,                    nan,                    nan,                    nan,             0.00096048,             0.00096048,             0.00096048
                     20,                  1.488,                 2.2267,                 1.3682,                0.60959,                0.31784,                0.49663,                0.22915,                    nan,                    nan,                    nan,             0.00095577,             0.00095577,             0.00095577
                     21,                 1.4493,                 2.1889,                 1.3357,                0.71575,                0.69738,                0.75204,                0.35992,                    nan,                    nan,                    nan,              0.0009508,              0.0009508,              0.0009508
                     22,                  1.416,                 2.1822,                 1.3507,                0.72251,                0.52484,                0.69341,                0.33731,                    nan,                    nan,                    nan,             0.00094559,             0.00094559,             0.00094559
                     23,                 1.4396,                 2.2211,                 1.3823,                0.55121,                0.66239,                0.59114,                0.29696,                    nan,                    nan,                    nan,             0.00094013,             0.00094013,             0.00094013
                     24,                 1.4303,                  2.165,                 1.3404,                0.52938,                0.62763,                0.71573,                0.35921,                    nan,                    nan,                    nan,             0.00093444,             0.00093444,             0.00093444
                     25,                 1.4164,                 2.1523,                 1.3341,                0.56533,                0.63381,                0.65138,                0.31318,                    nan,                    nan,                    nan,              0.0009285,              0.0009285,              0.0009285
                     26,                 1.4077,                 2.1907,                 1.3568,                0.58912,                0.60558,                0.72305,                0.38204,                    nan,                    nan,                    nan,             0.00092232,             0.00092232,             0.00092232
                     27,                 1.4457,                 2.2041,                 1.3524,                0.55105,                  0.725,                0.62411,                0.32903,                    nan,                    nan,                    nan,             0.00091592,             0.00091592,             0.00091592
                     28,                 1.4292,                 2.2034,                 1.3871,                0.44835,                0.61165,                0.58319,                0.30826,                    nan,                    nan,                    nan,             0.00090928,             0.00090928,             0.00090928
                     29,                 1.4145,                 2.1456,                 1.3406,                0.68385,                0.62747,                0.63089,                 0.3216,                    nan,                    nan,                    nan,             0.00090242,             0.00090242,             0.00090242
                     30,                  1.383,                 2.1473,                 1.3352,                0.68707,                0.65411,                0.71435,                0.38224,                    nan,                    nan,                    nan,             0.00089535,             0.00089535,             0.00089535
                     31,                 1.3814,                 2.1338,                 1.3174,                0.58046,                0.46983,                0.59693,                0.31825,                    nan,                    nan,                    nan,             0.00088805,             0.00088805,             0.00088805
                     32,                 1.3845,                 2.1526,                 1.3115,                0.54061,                0.54594,                0.63729,                0.31559,                    nan,                    nan,                    nan,             0.00088054,             0.00088054,             0.00088054
                     33,                 1.3817,                 2.1617,                 1.3183,                0.64312,                0.61622,                0.73798,                0.36169,                    nan,                    nan,                    nan,             0.00087283,             0.00087283,             0.00087283
                     34,                  1.371,                 2.1539,                 1.3117,                0.59204,                0.73638,                0.68528,                0.34245,                    nan,                    nan,                    nan,             0.00086491,             0.00086491,             0.00086491
                     35,                 1.3565,                 2.1178,                 1.3207,                0.67217,                0.62187,                0.74163,                0.39016,                    nan,                    nan,                    nan,             0.00085679,             0.00085679,             0.00085679
                     36,                 1.3365,                 2.1345,                 1.3499,                0.59932,                 0.7337,                0.69599,                0.38994,                    nan,                    nan,                    nan,             0.00084848,             0.00084848,             0.00084848
                     37,                 1.3501,                 2.1181,                 1.3452,                0.60052,                0.59405,                0.68026,                0.32113,                    nan,                    nan,                    nan,             0.00083998,             0.00083998,             0.00083998
                     38,                 1.3232,                 2.0801,                 1.3114,                0.68085,                0.54113,                 0.5849,                0.29882,                    nan,                    nan,                    nan,              0.0008313,              0.0008313,              0.0008313
                     39,                  1.359,                 2.1022,                 1.3346,                0.73056,                0.64364,                0.68985,                0.32043,                    nan,                    nan,                    nan,             0.00082244,             0.00082244,             0.00082244
                     40,                 1.3555,                 2.1117,                 1.3423,                0.71302,                0.59519,                0.64363,                0.30286,                    nan,                    nan,                    nan,              0.0008134,              0.0008134,              0.0008134
                     41,                 1.3012,                 2.1025,                 1.3358,                0.75901,                0.56269,                0.78523,                0.38696,                    nan,                    nan,                    nan,              0.0008042,              0.0008042,              0.0008042
                     42,                 1.3137,                 2.1366,                 1.3533,                0.54476,                0.71297,                0.67532,                 0.3464,                    nan,                    nan,                    nan,             0.00079483,             0.00079483,             0.00079483
                     43,                 1.3487,                 2.0495,                 1.3203,                0.70696,                0.70198,                0.81056,                0.42382,                    nan,                    nan,                    nan,             0.00078531,             0.00078531,             0.00078531
                     44,                 1.3062,                 2.0775,                 1.3302,                0.61479,                 0.6179,                0.67248,                0.34709,                    nan,                    nan,                    nan,             0.00077563,             0.00077563,             0.00077563
                     45,                 1.2924,                 2.1054,                 1.3067,                0.56259,                0.70472,                0.71927,                0.36295,                    nan,                    nan,                    nan,             0.00076581,             0.00076581,             0.00076581
                     46,                  1.277,                 2.0755,                 1.3203,                0.62116,                0.74589,                0.70202,                0.34088,                    nan,                    nan,                    nan,             0.00075584,             0.00075584,             0.00075584
                     47,                 1.3062,                 2.0648,                 1.2954,                0.68149,                0.69822,                0.78991,                0.40342,                    nan,                    nan,                    nan,             0.00074574,             0.00074574,             0.00074574
                     48,                 1.2643,                 2.0329,                 1.2946,                 0.6937,                0.67158,                0.78181,                0.44211,                    nan,                    nan,                    nan,             0.00073552,             0.00073552,             0.00073552
                     49,                 1.2454,                 2.1063,                 1.2313,                0.60005,                 0.5941,                0.63089,                0.32031,                    nan,                    nan,                    nan,             0.00072517,             0.00072517,             0.00072517
                     50,                 1.2535,                 2.0323,                 1.2658,                0.58909,                  0.748,                0.72584,                0.38003,                    nan,                    nan,                    nan,              0.0007147,              0.0007147,              0.0007147
                     51,                 1.2664,                 2.0919,                 1.3111,                0.62986,                0.62373,                0.75524,                0.37711,                    nan,                    nan,                    nan,             0.00070412,             0.00070412,             0.00070412
                     52,                 1.2611,                 2.0732,                   1.29,                0.60663,                0.65069,                0.76056,                0.39596,                    nan,                    nan,                    nan,             0.00069344,             0.00069344,             0.00069344
                     53,                 1.2561,                 2.0347,                  1.274,                0.73486,                0.66899,                 0.7795,                0.40407,                    nan,                    nan,                    nan,             0.00068266,             0.00068266,             0.00068266
                     54,                 1.2597,                 2.0403,                 1.2818,                0.48102,                0.70304,                0.64323,                0.35496,                    nan,                    nan,                    nan,             0.00067178,             0.00067178,             0.00067178
                     55,                    nan,                    nan,                    nan,                0.67425,                 0.6672,                0.78596,                0.34598,                    nan,                    nan,                    nan,             0.00066082,             0.00066082,             0.00066082
                     56,                 1.2107,                 2.0256,                 1.2622,                0.64157,                 0.6637,                0.81623,                0.41402,                    nan,                    nan,                    nan,             0.00064979,             0.00064979,             0.00064979
                     57,                 1.2239,                 2.0796,                   1.29,                0.62246,                0.61741,                0.76668,                0.39939,                    nan,                    nan,                    nan,             0.00063867,             0.00063867,             0.00063867
                     58,                 1.2289,                 2.0084,                  1.255,                0.53612,                0.78858,                0.79241,                0.37884,                    nan,                    nan,                    nan,              0.0006275,              0.0006275,              0.0006275
                     59,                 1.2275,                 2.0137,                 1.2677,                0.59481,                0.73891,                 0.7787,                0.38625,                    nan,                    nan,                    nan,             0.00061626,             0.00061626,             0.00061626
                     60,                 1.2458,                 2.0931,                 1.3119,                0.61363,                0.69802,                0.73234,                0.37222,                    nan,                    nan,                    nan,             0.00060497,             0.00060497,             0.00060497
                     61,                 1.2486,                  2.005,                 1.2801,                0.62351,                 0.6666,                0.75328,                0.38702,                    nan,                    nan,                    nan,             0.00059363,             0.00059363,             0.00059363
                     62,                 1.1877,                 2.0556,                 1.2675,                0.62114,                0.69323,                0.64902,                0.33623,                    nan,                    nan,                    nan,             0.00058225,             0.00058225,             0.00058225
                     63,                  1.216,                 2.0377,                  1.262,                0.67324,                 0.6558,                0.77434,                0.40587,                    nan,                    nan,                    nan,             0.00057084,             0.00057084,             0.00057084
                     64,                 1.2082,                 1.9913,                 1.2457,                0.63272,                0.66815,                0.63063,                  0.325,                    nan,                    nan,                    nan,             0.00055941,             0.00055941,             0.00055941
                     65,                 1.1717,                 1.9642,                 1.2215,                0.75072,                0.57025,                 0.6868,                0.35149,                    nan,                    nan,                    nan,             0.00054795,             0.00054795,             0.00054795
                     66,                 1.1827,                 1.9743,                 1.2381,                0.68526,                0.63586,                0.73383,                0.41578,                    nan,                    nan,                    nan,             0.00053648,             0.00053648,             0.00053648
                     67,                 1.1859,                 2.0458,                 1.2325,                0.57857,                0.79946,                0.72241,                0.33835,                    nan,                    nan,                    nan,               0.000525,               0.000525,               0.000525
                     68,                 1.1839,                 2.0558,                 1.2563,                0.59427,                0.75797,                 0.6463,                0.32236,                    nan,                    nan,                    nan,             0.00051352,             0.00051352,             0.00051352
                     69,                 1.1542,                 2.0327,                  1.237,                0.61844,                0.73446,                0.73377,                0.39097,                    nan,                    nan,                    nan,             0.00050205,             0.00050205,             0.00050205
                     70,                 1.1861,                 1.9811,                 1.2459,                0.66746,                0.71376,                0.78219,                0.42044,                    nan,                    nan,                    nan,             0.00049059,             0.00049059,             0.00049059
                     71,                 1.1776,                 2.0134,                 1.2275,                0.64851,                0.70353,                0.76048,                0.35812,                    nan,                    nan,                    nan,             0.00047916,             0.00047916,             0.00047916
                     72,                 1.1551,                 1.9615,                 1.2084,                0.70621,                0.70303,                0.75912,                0.38258,                    nan,                    nan,                    nan,             0.00046775,             0.00046775,             0.00046775
                     73,                 1.1578,                 1.9665,                 1.2026,                0.69806,                0.70855,                0.73797,                 0.3851,                    nan,                    nan,                    nan,             0.00045637,             0.00045637,             0.00045637
                     74,                 1.1394,                 1.9587,                 1.2164,                0.55628,                0.74071,                0.67995,                0.34988,                    nan,                    nan,                    nan,             0.00044503,             0.00044503,             0.00044503
                     75,                 1.1099,                 1.9714,                  1.209,                0.61598,                0.58753,                0.70319,                0.34597,                    nan,                    nan,                    nan,             0.00043374,             0.00043374,             0.00043374
                     76,                 1.1501,                  1.968,                 1.2453,                0.63236,                0.79583,                0.82522,                0.42351,                    nan,                    nan,                    nan,              0.0004225,              0.0004225,              0.0004225
                     77,                 1.1192,                 1.9558,                 1.2192,                 0.6246,                0.70593,                0.65811,                0.37494,                    nan,                    nan,                    nan,             0.00041133,             0.00041133,             0.00041133
                     78,                 1.1316,                 1.9909,                  1.235,                0.66277,                0.66973,                0.66208,                0.35335,                    nan,                    nan,                    nan,             0.00040021,             0.00040021,             0.00040021
