                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.98663,                 2.2996,                 1.1993,                0.61412,                0.52975,                0.63862,                 0.3029,                 1.5663,                 5.7004,                 1.0825,              0.0003955,              0.0003955,              0.0003955
                     35,                0.99005,                 2.2629,                 1.1912,                0.59029,                0.56015,                0.71745,                0.34069,                 1.5832,                 5.5465,                  1.114,             0.00039233,             0.00039233,             0.00039233
                     36,                0.98434,                 2.2611,                 1.1843,                0.60761,                0.45477,                0.62885,                0.30502,                 1.6351,                  5.602,                 1.1359,             0.00038917,             0.00038917,             0.00038917
                     37,                0.97405,                 2.2112,                 1.1816,                0.49826,                0.47745,                 0.5846,                0.27437,                 1.5772,                 5.7318,                 1.1049,               0.000386,               0.000386,               0.000386
                     38,                0.95598,                  2.206,                 1.1741,                0.54873,                0.48511,                0.65588,                0.36731,                 1.5813,                 5.4482,                 1.1003,             0.00038283,             0.00038283,             0.00038283
                     39,                0.96348,                 2.2525,                 1.1838,                0.63942,                0.44458,                0.64823,                0.28683,                 1.5767,                 5.8119,                 1.1149,             0.00037967,             0.00037967,             0.00037967
                     40,                0.94219,                  2.236,                 1.1808,                0.49093,                0.55098,                0.60848,                0.29869,                 1.5585,                 5.7267,                 1.0927,              0.0003765,              0.0003765,              0.0003765
                     41,                0.94587,                 2.2059,                 1.1687,                0.58054,                0.43973,                0.59795,                0.29734,                 1.6239,                 5.6722,                 1.1174,             0.00037333,             0.00037333,             0.00037333
                     42,                0.94491,                 2.1942,                 1.1777,                0.60493,                0.58697,                0.60787,                0.30026,                 1.5787,                 5.4798,                 1.1033,             0.00037017,             0.00037017,             0.00037017
                     43,                 0.9429,                 2.1731,                 1.1662,                0.55836,                0.57621,                0.66184,                0.29048,                 1.6371,                 5.5307,                 1.0863,               0.000367,               0.000367,               0.000367
                     44,                0.94109,                  2.158,                 1.1649,                0.53104,                0.54835,                0.64353,                0.32842,                 1.6231,                 5.5309,                 1.1228,             0.00036383,             0.00036383,             0.00036383
                     45,                0.93762,                 2.1528,                 1.1627,                0.54173,                0.47414,                0.64342,                0.31031,                  1.625,                 5.8365,                 1.1124,             0.00036067,             0.00036067,             0.00036067
                     46,                 0.9545,                 2.1586,                  1.166,                 0.5996,                0.54561,                0.67242,                0.32025,                 1.6402,                  5.579,                  1.127,              0.0003575,              0.0003575,              0.0003575
                     47,                0.92718,                 2.1633,                 1.1711,                0.49162,                0.55297,                0.66906,                0.31735,                 1.5912,                 5.7781,                  1.158,             0.00035433,             0.00035433,             0.00035433
                     48,                0.94242,                 2.1086,                 1.1575,                0.58441,                0.59768,                0.68575,                0.32316,                 1.6345,                 5.3791,                 1.1074,             0.00035117,             0.00035117,             0.00035117
                     49,                  0.929,                 2.1002,                 1.1602,                0.46848,                0.48793,                0.66201,                0.32704,                 1.6109,                 5.3794,                 1.0972,               0.000348,               0.000348,               0.000348
                     50,                0.90518,                 2.0842,                 1.1498,                0.41444,                0.56283,                0.60007,                 0.2881,                 1.5716,                 5.3896,                 1.1024,             0.00034483,             0.00034483,             0.00034483
                     51,                0.91481,                 2.0742,                  1.142,                0.43641,                0.58958,                0.57952,                0.27989,                 1.6067,                 5.4992,                 1.0974,             0.00034167,             0.00034167,             0.00034167
                     52,                0.89404,                 2.0901,                 1.1405,                0.54219,                 0.5209,                0.58407,                0.27363,                 1.6274,                   5.84,                 1.1414,              0.0003385,              0.0003385,              0.0003385
                     53,                0.91584,                 2.0608,                 1.1401,                0.51718,                0.63119,                0.66505,                0.34289,                 1.6271,                 5.5927,                  1.131,             0.00033533,             0.00033533,             0.00033533
                     54,                0.89909,                 2.0749,                 1.1466,                0.51745,                0.52521,                0.59162,                0.31134,                 1.6253,                 5.4992,                 1.1232,             0.00033217,             0.00033217,             0.00033217
                     55,                0.89018,                 2.0415,                 1.1337,                0.59729,                0.52967,                0.65274,                0.31924,                 1.5715,                 5.4534,                 1.0678,               0.000329,               0.000329,               0.000329
                     56,                0.88337,                 2.0201,                 1.1249,                 0.5198,                0.66867,                0.70879,                0.34755,                 1.5929,                  5.532,                 1.0826,             0.00032583,             0.00032583,             0.00032583
                     57,                0.89731,                 2.0536,                 1.1474,                0.55951,                0.62918,                0.69612,                 0.3185,                 1.6188,                 5.5559,                 1.1117,             0.00032267,             0.00032267,             0.00032267
                     58,                 0.8826,                 1.9849,                 1.1215,                0.58653,                0.60154,                0.65374,                0.30406,                 1.6406,                 5.5116,                 1.1338,              0.0003195,              0.0003195,              0.0003195
