                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.2583,                 2.1562,                 1.2186,                0.61305,                0.74099,                0.80056,                0.46037,                 1.3366,                 4.5181,                0.89778,              0.0009508,              0.0009508,              0.0009508
                     22,                 1.2713,                 2.1035,                  1.211,                0.63309,                0.75087,                 0.8076,                0.40581,                 1.3061,                 4.7788,                0.87094,             0.00094559,             0.00094559,             0.00094559
                     23,                 1.2279,                 2.0504,                 1.1897,                0.55163,                0.75096,                0.77667,                0.42054,                  1.369,                  4.538,                 0.9137,             0.00094013,             0.00094013,             0.00094013
                     24,                 1.2312,                 2.0712,                 1.1816,                0.60369,                0.73749,                0.80335,                 0.3857,                 1.3869,                 4.5805,                0.90836,             0.00093444,             0.00093444,             0.00093444
                     25,                 1.2067,                  2.017,                 1.1656,                0.65205,                0.74418,                0.79321,                0.40229,                 1.4256,                 4.5248,                0.87423,              0.0009285,              0.0009285,              0.0009285
                     26,                 1.2288,                 2.0412,                 1.1884,                0.59559,                0.77952,                0.81522,                0.39479,                  1.366,                 4.6518,                0.91952,             0.00092232,             0.00092232,             0.00092232
                     27,                 1.2098,                 2.0402,                 1.1865,                0.63167,                0.79974,                0.80575,                0.42555,                 1.3026,                  4.545,                0.86941,             0.00091592,             0.00091592,             0.00091592
                     28,                  1.203,                 2.0325,                 1.1813,                0.59426,                0.67106,                 0.7264,                0.37018,                 1.3727,                 4.8322,                0.89589,             0.00090928,             0.00090928,             0.00090928
                     29,                 1.2084,                 2.0177,                 1.1839,                0.50442,                0.71543,                0.72873,                0.39768,                   1.35,                 4.8439,                 0.9245,             0.00090242,             0.00090242,             0.00090242
                     30,                 1.2091,                 2.0095,                 1.1738,                0.56818,                0.70641,                0.69302,                0.38652,                 1.4672,                 4.7287,                0.94861,             0.00089535,             0.00089535,             0.00089535
                     31,                  1.172,                 1.9891,                 1.1628,                0.62044,                0.72997,                0.73635,                0.37255,                 1.3732,                 4.6237,                0.93368,             0.00088805,             0.00088805,             0.00088805
                     32,                 1.1853,                 1.9806,                 1.1524,                0.59312,                0.67979,                0.81003,                0.37967,                  1.389,                  4.617,                0.95247,             0.00088054,             0.00088054,             0.00088054
                     33,                 1.1723,                 1.9835,                 1.1612,                0.58761,                0.68243,                0.69276,                 0.3408,                 1.4475,                 4.5617,                0.95438,             0.00087283,             0.00087283,             0.00087283
                     34,                 1.1498,                 1.9609,                 1.1549,                0.63807,                0.68538,                0.81376,                0.40524,                 1.4353,                 4.4531,                0.95586,             0.00086491,             0.00086491,             0.00086491
                     35,                 1.1536,                 1.9351,                 1.1301,                0.64787,                0.67975,                0.80031,                0.41744,                 1.4242,                 4.3723,                0.94624,             0.00085679,             0.00085679,             0.00085679
                     36,                 1.1372,                 1.9319,                  1.145,                0.68117,                0.74169,                0.80181,                0.40613,                 1.3768,                 4.3237,                0.88759,             0.00084848,             0.00084848,             0.00084848
                     37,                 1.1742,                 1.9634,                 1.1639,                0.56516,                0.73927,                0.66961,                 0.3197,                 1.3828,                 4.7496,                0.95972,             0.00083998,             0.00083998,             0.00083998
                     38,                 1.1466,                 1.9151,                 1.1347,                0.68974,                0.74446,                0.76866,                0.38873,                 1.4087,                 4.7701,                0.94822,              0.0008313,              0.0008313,              0.0008313
                     39,                  1.126,                 1.9155,                 1.1102,                0.71154,                0.67277,                 0.8097,                0.35941,                 1.3628,                 4.6763,                0.92848,             0.00082244,             0.00082244,             0.00082244
                     40,                 1.1211,                  1.887,                 1.1202,                0.65671,                0.83262,                0.81564,                0.41217,                 1.4106,                 4.5133,                0.93509,              0.0008134,              0.0008134,              0.0008134
                     41,                 1.1527,                  1.936,                 1.1476,                0.61174,                0.80874,                0.82513,                0.47265,                 1.4754,                 4.4952,                0.93177,              0.0008042,              0.0008042,              0.0008042
                     42,                 1.1114,                 1.8913,                 1.1256,                0.70143,                0.67582,                0.79396,                 0.4399,                 1.5053,                  4.285,                0.93406,             0.00079483,             0.00079483,             0.00079483
                     43,                 1.1121,                 1.9066,                 1.1321,                0.63763,                0.79109,                0.81451,                0.40989,                 1.5242,                 4.1706,                0.92153,             0.00078531,             0.00078531,             0.00078531
                     44,                 1.1253,                 1.8895,                 1.1312,                0.64984,                0.77402,                0.81963,                0.42262,                 1.4443,                 4.6623,                0.94188,             0.00077563,             0.00077563,             0.00077563
                     45,                 1.1363,                 1.9222,                 1.1488,                0.61461,                 0.6892,                0.79408,                0.38369,                 1.4249,                 4.5475,                 0.9405,             0.00076581,             0.00076581,             0.00076581
                     46,                 1.0925,                 1.8544,                  1.102,                0.66083,                0.78761,                0.75369,                0.34467,                 1.4102,                 4.5849,                0.94669,             0.00075584,             0.00075584,             0.00075584
                     47,                 1.0821,                 1.8236,                 1.0975,                0.62659,                0.80341,                0.82837,                0.41457,                  1.449,                 4.3592,                0.91115,             0.00074574,             0.00074574,             0.00074574
                     48,                 1.0955,                 1.8146,                 1.1011,                0.65312,                0.76685,                0.81659,                0.43038,                 1.3953,                 4.5722,                0.94507,             0.00073552,             0.00073552,             0.00073552
                     49,                 1.0677,                 1.8453,                 1.1002,                0.70061,                0.77898,                0.83347,                0.41872,                 1.4212,                 4.3758,                0.96441,             0.00072517,             0.00072517,             0.00072517
                     50,                 1.0656,                 1.8453,                 1.0987,                0.71497,                0.69712,                0.79586,                0.39673,                 1.4294,                 4.2487,                0.93097,              0.0007147,              0.0007147,              0.0007147
                     51,                 1.0994,                 1.8404,                 1.1027,                0.73582,                0.72753,                0.83973,                0.41567,                  1.488,                 4.4996,                0.92905,             0.00070412,             0.00070412,             0.00070412
                     52,                 1.0695,                 1.8548,                 1.1131,                0.75956,                0.69329,                0.78796,                0.36274,                 1.4688,                 4.4898,                0.95098,             0.00069344,             0.00069344,             0.00069344
                     53,                 1.0676,                 1.8226,                 1.0946,                0.72581,                0.84594,                0.86342,                0.43389,                 1.4748,                 4.6424,                0.93864,             0.00068266,             0.00068266,             0.00068266
                     54,                  1.046,                 1.7899,                 1.0796,                0.73277,                0.76934,                0.82266,                0.40802,                 1.4457,                 4.2985,                0.89078,             0.00067178,             0.00067178,             0.00067178
                     55,                 1.0201,                 1.7972,                 1.0682,                0.73621,                0.75823,                0.83091,                0.38394,                  1.479,                 4.6108,                0.95297,             0.00066082,             0.00066082,             0.00066082
                     56,                 1.0289,                 1.7841,                 1.0743,                0.67214,                0.85236,                0.82939,                0.40128,                 1.5008,                 4.4518,                 0.9275,             0.00064979,             0.00064979,             0.00064979
                     57,                 1.0415,                 1.7935,                 1.0871,                0.68705,                0.72716,                0.82483,                 0.4172,                 1.5373,                  4.515,                0.93167,             0.00063867,             0.00063867,             0.00063867
                     58,                 1.0178,                 1.7832,                 1.0727,                0.71496,                0.81778,                0.87718,                0.43908,                 1.5275,                 4.5061,                 0.9667,              0.0006275,              0.0006275,              0.0006275
                     59,                 1.0482,                 1.8169,                 1.0925,                0.77605,                0.79331,                0.84525,                0.43836,                 1.4655,                 4.4794,                0.96005,             0.00061626,             0.00061626,             0.00061626
                     60,                 1.0592,                 1.8008,                 1.0967,                0.71676,                0.82246,                0.81311,                0.40493,                  1.497,                 4.3627,                0.94708,             0.00060497,             0.00060497,             0.00060497
                     61,                 1.0355,                 1.7571,                 1.0747,                0.77577,                0.65741,                0.84561,                0.44176,                 1.5299,                 4.2715,                0.98739,             0.00059363,             0.00059363,             0.00059363
                     62,                 0.9998,                 1.7212,                 1.0571,                0.71498,                0.80447,                0.82779,                0.44224,                 1.4478,                 4.3457,                0.92763,             0.00058225,             0.00058225,             0.00058225
                     63,                 1.0038,                 1.7435,                 1.0644,                0.72926,                0.73691,                0.81793,                0.41802,                 1.5136,                 4.5023,                0.95786,             0.00057084,             0.00057084,             0.00057084
                     64,                0.99978,                 1.7286,                 1.0576,                0.70626,                0.80159,                0.83095,                 0.4109,                 1.4839,                 4.4893,                0.92184,             0.00055941,             0.00055941,             0.00055941
                     65,                 1.0035,                 1.7411,                 1.0779,                0.73528,                0.74786,                0.78874,                0.41745,                 1.4156,                 4.6572,                0.94237,             0.00054795,             0.00054795,             0.00054795
                     66,                 0.9659,                 1.7002,                 1.0437,                 0.7403,                0.80803,                0.81691,                0.36831,                 1.4962,                  4.585,                 1.0036,             0.00053648,             0.00053648,             0.00053648
                     67,                0.96872,                 1.7187,                 1.0494,                0.72343,                0.78082,                0.82034,                0.43981,                 1.5063,                 4.6577,                 1.0234,               0.000525,               0.000525,               0.000525
                     68,                0.99702,                 1.7161,                 1.0595,                0.66835,                0.82321,                0.83815,                0.44478,                 1.5805,                 4.5753,                0.99697,             0.00051352,             0.00051352,             0.00051352
                     69,                0.96633,                 1.7289,                 1.0674,                0.64281,                0.82182,                0.82995,                0.43772,                 1.5867,                 4.5094,                0.99565,             0.00050205,             0.00050205,             0.00050205
                     70,                0.95991,                 1.7034,                 1.0418,                0.77132,                0.77474,                 0.8063,                0.44165,                 1.5751,                 4.4137,                 1.0084,             0.00049059,             0.00049059,             0.00049059
                     71,                0.97465,                 1.7146,                 1.0398,                0.65884,                0.71744,                0.78465,                 0.4126,                 1.5982,                 4.3567,                0.95915,             0.00047916,             0.00047916,             0.00047916
