                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.1283,                 2.2941,                 1.3312,                  0.381,                0.46562,                0.45493,                0.20581,                 1.5203,                 5.5426,                 1.1318,             0.00039143,             0.00039143,             0.00039143
                     34,                 1.1182,                 2.3067,                 1.3571,                0.37101,                0.56765,                0.58506,                0.25633,                 1.4745,                 5.3939,                 1.0801,             0.00038804,             0.00038804,             0.00038804
                     35,                 1.1385,                 2.2763,                 1.3424,                0.63426,                0.21371,                0.53116,                0.28071,                 1.3929,                  6.071,                  1.087,             0.00038464,             0.00038464,             0.00038464
                     36,                 1.1276,                  2.253,                 1.3409,                0.70031,                0.23125,                0.54111,                0.26976,                 1.4326,                  6.639,                 1.1481,             0.00038125,             0.00038125,             0.00038125
                     37,                 1.0694,                 2.2438,                 1.3089,                0.61941,                0.39635,                0.57377,                0.28986,                 1.3391,                 5.7055,                 1.0701,             0.00037786,             0.00037786,             0.00037786
                     38,                 1.1018,                  2.235,                 1.3091,                 0.4535,                  0.475,                0.56852,                0.29984,                 1.3856,                 5.3922,                 1.0447,             0.00037446,             0.00037446,             0.00037446
                     39,                 1.0836,                   2.23,                 1.3486,                0.70303,                0.24687,                0.46545,                0.18291,                 1.4766,                 6.1373,                 1.1711,             0.00037107,             0.00037107,             0.00037107
                     40,                 1.0605,                 2.2129,                 1.3141,                0.63991,                0.21562,                0.50237,                0.21123,                  1.533,                 6.2936,                 1.1576,             0.00036768,             0.00036768,             0.00036768
                     41,                 1.0938,                 2.2153,                 1.3141,                  0.646,                0.48438,                0.70061,                 0.3495,                 1.3442,                 5.5301,                 1.0657,             0.00036429,             0.00036429,             0.00036429
                     42,                 1.0841,                 2.2426,                 1.3255,                0.66571,                  0.475,                0.58087,                0.27404,                 1.2759,                 5.2244,                 1.0208,             0.00036089,             0.00036089,             0.00036089
                     43,                 1.0644,                 2.2571,                 1.3176,                0.51755,                0.60625,                0.69039,                0.37459,                 1.3039,                 5.8583,                 1.0495,              0.0003575,              0.0003575,              0.0003575
                     44,                 1.0609,                 2.2259,                 1.3092,                0.54652,                 0.5125,                0.78698,                0.39197,                 1.4757,                 5.8122,                 1.1624,             0.00035411,             0.00035411,             0.00035411
                     45,                 1.0202,                 2.2098,                 1.2814,                0.64506,                0.37187,                0.49008,                0.23409,                 1.5507,                 5.5163,                 1.1855,             0.00035071,             0.00035071,             0.00035071
                     46,                 1.0564,                  2.207,                 1.2913,                0.68455,                0.35625,                0.59182,                0.30225,                 1.6253,                 5.5347,                 1.1652,             0.00034732,             0.00034732,             0.00034732
                     47,                 1.0815,                 2.2313,                 1.3113,                0.60189,                0.68962,                0.70742,                0.41286,                 1.4641,                  5.082,                 1.0961,             0.00034393,             0.00034393,             0.00034393
                     48,                 1.0584,                 2.1953,                 1.3129,                0.54067,                0.65752,                0.76066,                0.40551,                 1.4892,                 5.2364,                 1.1245,             0.00034054,             0.00034054,             0.00034054
                     49,                 1.0329,                 2.1814,                 1.3174,                0.64263,                0.55937,                0.61942,                0.31013,                 1.5045,                 5.4868,                 1.1112,             0.00033714,             0.00033714,             0.00033714
                     50,                 1.0164,                 2.1644,                 1.2758,                0.82494,                 0.3125,                0.36831,                0.14109,                 1.6836,                 6.6902,                 1.2816,             0.00033375,             0.00033375,             0.00033375
                     51,                 1.0231,                 2.1319,                 1.2745,                0.55275,                0.58237,                0.64292,                0.32268,                 1.4016,                 5.8472,                 1.1301,             0.00033036,             0.00033036,             0.00033036
                     52,                0.99675,                   2.14,                 1.2892,                0.47975,                 0.7875,                0.72619,                 0.3849,                 1.2414,                 6.2297,                 1.0951,             0.00032696,             0.00032696,             0.00032696
                     53,                 1.0013,                 2.1948,                 1.2746,                0.73629,                0.42812,                0.62315,                0.31052,                 1.3868,                 5.2085,                 1.0606,             0.00032357,             0.00032357,             0.00032357
                     54,                 1.0138,                 2.1438,                 1.2857,                0.51743,                0.57292,                0.74985,                 0.4081,                 1.2946,                 5.0273,                 1.0697,             0.00032018,             0.00032018,             0.00032018
                     55,                0.99904,                 2.1098,                 1.2775,                 0.5121,                0.77096,                0.71508,                0.40113,                  1.396,                 5.3998,                 1.1171,             0.00031679,             0.00031679,             0.00031679
                     56,                0.99938,                 2.1604,                 1.2944,                0.62499,                0.64209,                0.80952,                0.33941,                 1.3811,                 5.6019,                 1.1667,             0.00031339,             0.00031339,             0.00031339
                     57,                0.97425,                 2.1406,                 1.2756,                0.54726,                 0.4375,                0.64603,                0.27329,                 1.3502,                 5.8938,                  1.117,                0.00031,                0.00031,                0.00031
                     58,                0.97579,                 2.0743,                 1.2458,                0.59821,                 0.5199,                0.65889,                0.30901,                 1.3866,                 6.0261,                 1.0898,             0.00030661,             0.00030661,             0.00030661
                     59,                0.98975,                 2.1813,                 1.2918,                0.66826,                0.43437,                0.71804,                0.38038,                 1.2905,                 5.9184,                 1.1209,             0.00030321,             0.00030321,             0.00030321
                     60,                0.97473,                 2.0955,                 1.2524,                0.51247,                0.42188,                0.57654,                0.24878,                 1.2866,                 6.1623,                 1.1748,             0.00029982,             0.00029982,             0.00029982
                     61,                0.97929,                 2.0906,                 1.2651,                0.64912,                0.30937,                0.62689,                0.32104,                 1.3359,                 5.8082,                 1.0964,             0.00029643,             0.00029643,             0.00029643
                     62,                0.96714,                 2.0685,                 1.2506,                0.71003,                0.43437,                0.66916,                0.33025,                 1.2958,                 5.9562,                 1.0516,             0.00029304,             0.00029304,             0.00029304
                     63,                0.99378,                  2.107,                 1.2655,                0.54225,                0.68884,                 0.7047,                0.37078,                 1.2206,                 5.5032,                 1.0411,             0.00028964,             0.00028964,             0.00028964
                     64,                0.95916,                 2.1231,                  1.266,                0.57965,                0.42188,                0.61544,                0.30063,                 1.4998,                 6.8399,                 1.2533,             0.00028625,             0.00028625,             0.00028625
                     65,                0.97782,                 2.1039,                 1.2611,                0.55475,                 0.5983,                 0.6249,                0.34184,                 1.4295,                 5.7756,                 1.1977,             0.00028286,             0.00028286,             0.00028286
                     66,                0.95716,                 2.0976,                 1.2709,                0.52962,                0.52686,                0.62117,                0.33914,                 1.5557,                 5.3823,                 1.1903,             0.00027946,             0.00027946,             0.00027946
                     67,                0.94809,                  2.061,                 1.2474,                0.64825,                0.51655,                0.74731,                0.36602,                 1.5172,                 5.7082,                 1.2328,             0.00027607,             0.00027607,             0.00027607
                     68,                0.95249,                  2.114,                 1.2613,                0.54745,                0.63125,                0.72252,                0.37898,                 1.3438,                 5.8637,                 1.1058,             0.00027268,             0.00027268,             0.00027268
                     69,                0.93704,                 2.0387,                 1.2358,                0.70995,                0.55312,                0.65688,                0.32739,                 1.3039,                  5.726,                 1.0904,             0.00026929,             0.00026929,             0.00026929
                     70,                0.92196,                 2.0526,                 1.2361,                0.62713,                0.44165,                0.62088,                0.33455,                 1.4425,                 5.8051,                 1.1567,             0.00026589,             0.00026589,             0.00026589
                     71,                 0.9555,                 2.1001,                  1.263,                0.54913,                0.71562,                 0.6839,                0.32715,                 1.4026,                 5.5951,                 1.1747,              0.0002625,              0.0002625,              0.0002625
                     72,                0.89533,                 1.9903,                 1.2039,                0.42526,                0.64544,                0.65126,                0.36956,                 1.4527,                 6.0054,                 1.2159,             0.00025911,             0.00025911,             0.00025911
                     73,                0.92319,                 2.0135,                  1.233,                0.58188,                0.69587,                0.75776,                0.39136,                 1.3198,                 5.7379,                  1.079,             0.00025571,             0.00025571,             0.00025571
                     74,                0.91036,                  1.993,                  1.208,                0.59483,                0.54688,                 0.6555,                0.33911,                 1.3111,                 6.0373,                 1.1051,             0.00025232,             0.00025232,             0.00025232
                     75,                0.91315,                 2.0246,                 1.2339,                0.64944,                 0.5198,                0.67148,                 0.3692,                 1.3417,                 6.3739,                 1.1515,             0.00024893,             0.00024893,             0.00024893
                     76,                0.91688,                 2.0726,                 1.2314,                0.49316,                0.81153,                0.69607,                0.34801,                 1.3173,                 5.5649,                  1.079,             0.00024554,             0.00024554,             0.00024554
                     77,                0.92244,                 2.0541,                 1.2257,                0.44495,                0.67203,                0.66166,                0.34671,                 1.2411,                 5.6792,                 1.0103,             0.00024214,             0.00024214,             0.00024214
                     78,                0.90002,                 2.0618,                 1.2397,                0.62567,                0.54375,                0.75156,                0.42034,                 1.3742,                 5.5697,                 1.1074,             0.00023875,             0.00023875,             0.00023875
                     79,                0.89684,                 2.0153,                 1.2125,                0.48589,                0.59521,                0.71172,                0.39069,                 1.2712,                  6.222,                 1.0839,             0.00023536,             0.00023536,             0.00023536
                     80,                  0.898,                 1.9991,                 1.2185,                0.58546,                0.79375,                0.74594,                0.37359,                 1.3614,                 6.3937,                 1.1554,             0.00023196,             0.00023196,             0.00023196
                     81,                0.89491,                 1.9779,                 1.2187,                0.68758,                0.80052,                0.78014,                0.41717,                 1.1948,                 5.9739,                 1.0344,             0.00022857,             0.00022857,             0.00022857
                     82,                 0.8862,                 1.9934,                 1.2228,                0.58851,                0.75903,                0.71527,                0.38899,                 1.1441,                 6.4253,                 1.0903,             0.00022518,             0.00022518,             0.00022518
                     83,                0.91526,                 2.0176,                 1.2283,                0.61941,                0.73748,                0.78514,                0.41765,                 1.2967,                 6.4806,                 1.1407,             0.00022179,             0.00022179,             0.00022179
                     84,                 0.8937,                 2.0146,                 1.2194,                0.69669,                0.59845,                0.75235,                0.38621,                 1.3291,                 6.2505,                 1.1031,             0.00021839,             0.00021839,             0.00021839
                     85,                0.89666,                  2.021,                 1.2292,                 0.6363,                0.60625,                0.65682,                0.35601,                 1.3822,                 6.4847,                  1.146,               0.000215,               0.000215,               0.000215
