                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.0571,                 2.4903,                  1.314,                0.72909,                0.25702,                0.49886,                0.21639,                 1.5833,                 6.2321,                 1.1617,             0.00039867,             0.00039867,             0.00039867
                     34,                 1.0471,                 2.5101,                 1.3213,                0.62405,                0.36712,                 0.5937,                0.27223,                 1.6059,                 5.8957,                 1.2287,              0.0003955,              0.0003955,              0.0003955
                     35,                 1.0438,                 2.4573,                  1.304,                0.66648,                0.20646,                0.31091,                0.10816,                  1.811,                  6.927,                 1.3497,             0.00039233,             0.00039233,             0.00039233
                     36,                 1.0489,                 2.4633,                 1.3077,                0.65627,                0.27657,                0.45869,                0.19107,                 1.6716,                 6.1538,                 1.2207,             0.00038917,             0.00038917,             0.00038917
                     37,                  1.033,                 2.4525,                 1.3063,                 0.4621,                 0.4411,                0.54288,                0.26558,                 1.6221,                 6.0318,                 1.2229,               0.000386,               0.000386,               0.000386
                     38,                 1.0153,                 2.4659,                 1.3063,                0.67091,                0.36667,                0.58471,                0.26407,                 1.5974,                 5.7926,                 1.1781,             0.00038283,             0.00038283,             0.00038283
                     39,                 1.0179,                 2.4706,                 1.3109,                0.62524,                 0.3633,                0.60241,                0.30271,                 1.5597,                 5.7281,                 1.2291,             0.00037967,             0.00037967,             0.00037967
                     40,                 1.0137,                 2.4688,                   1.31,                0.66089,                0.32475,                 0.4167,                0.20159,                 1.6273,                 6.3587,                 1.2219,              0.0003765,              0.0003765,              0.0003765
                     41,                0.99147,                 2.4217,                 1.2812,                0.65704,                0.57133,                0.72252,                0.38632,                 1.5086,                 5.7088,                 1.2164,             0.00037333,             0.00037333,             0.00037333
                     42,                  1.008,                 2.4275,                 1.2994,                0.62667,                0.25221,                0.44648,                0.22825,                 1.6135,                 6.0967,                 1.1912,             0.00037017,             0.00037017,             0.00037017
                     43,                 1.0061,                 2.3754,                 1.2884,                 0.7058,                0.30084,                0.41796,                 0.2116,                 1.6468,                 6.0866,                 1.2189,               0.000367,               0.000367,               0.000367
                     44,                0.99608,                 2.3587,                  1.282,                0.73804,                0.12629,                0.25963,                0.11977,                 1.8603,                 7.9587,                 1.3984,             0.00036383,             0.00036383,             0.00036383
                     45,                0.99965,                 2.3671,                  1.289,                0.55766,                0.61527,                0.64009,                0.30616,                 1.5907,                 5.7901,                 1.2634,             0.00036067,             0.00036067,             0.00036067
                     46,                0.99272,                 2.3762,                 1.2794,                0.58889,                0.32992,                0.43896,                0.17023,                 1.6409,                 6.3968,                 1.2381,              0.0003575,              0.0003575,              0.0003575
                     47,                 1.0117,                 2.4092,                 1.3095,                0.55494,                0.39728,                0.51961,                0.26087,                 1.5594,                 6.7752,                 1.2974,             0.00035433,             0.00035433,             0.00035433
                     48,                 1.0147,                 2.3989,                 1.2908,                0.61244,                0.48763,                0.62513,                0.31966,                 1.5233,                 6.4648,                 1.2826,             0.00035117,             0.00035117,             0.00035117
                     49,                 0.9779,                 2.3258,                 1.2714,                0.59574,                0.47602,                0.60718,                0.29972,                  1.584,                 6.0024,                 1.2238,               0.000348,               0.000348,               0.000348
                     50,                0.96649,                 2.3104,                  1.265,                0.52406,                0.50013,                0.72607,                0.38596,                 1.5522,                 5.7121,                 1.2366,             0.00034483,             0.00034483,             0.00034483
                     51,                0.97856,                  2.343,                 1.2689,                0.59542,                0.38462,                0.70991,                0.34834,                 1.5451,                 5.7765,                 1.2207,             0.00034167,             0.00034167,             0.00034167
                     52,                0.95409,                 2.3359,                 1.2604,                0.60673,                0.35113,                0.56578,                0.24512,                 1.8174,                 6.2924,                 1.3467,              0.0003385,              0.0003385,              0.0003385
                     53,                0.97469,                 2.2994,                 1.2659,                0.73994,                0.21566,                0.45051,                0.22442,                  1.739,                 5.8103,                 1.2359,             0.00033533,             0.00033533,             0.00033533
                     54,                0.96979,                 2.3479,                 1.2816,                0.65194,                    0.4,                0.48796,                0.22067,                 1.5996,                 6.9426,                 1.2245,             0.00033217,             0.00033217,             0.00033217
                     55,                0.94459,                 2.3038,                 1.2476,                0.57195,                0.48889,                0.55349,                0.26016,                 1.5221,                 6.2942,                 1.2071,               0.000329,               0.000329,               0.000329
                     56,                0.93405,                 2.2797,                 1.2357,                0.58499,                0.23421,                0.47835,                0.22366,                 1.5783,                 6.5797,                 1.2218,             0.00032583,             0.00032583,             0.00032583
                     57,                0.94089,                 2.2957,                 1.2622,                0.66829,                0.24028,                0.38455,                0.18275,                 1.7137,                 6.5995,                 1.3254,             0.00032267,             0.00032267,             0.00032267
                     58,                0.93547,                 2.2739,                 1.2446,                 0.5796,                0.40262,                0.66932,                0.26307,                 1.5837,                   5.92,                 1.2307,              0.0003195,              0.0003195,              0.0003195
                     59,                 0.9419,                 2.3064,                  1.251,                0.59816,                 0.3751,                0.61656,                0.28099,                 1.5256,                 6.0188,                 1.2157,             0.00031633,             0.00031633,             0.00031633
                     60,                0.97923,                 2.3237,                 1.2772,                0.48748,                0.42471,                0.54934,                0.27576,                 1.6637,                 5.7452,                 1.2114,             0.00031317,             0.00031317,             0.00031317
                     61,                0.95498,                 2.3054,                 1.2543,                 0.5487,                0.52829,                0.63396,                0.33367,                 1.6102,                  5.888,                 1.2466,                0.00031,                0.00031,                0.00031
                     62,                0.93023,                 2.2597,                 1.2385,                0.54428,                0.58962,                0.67403,                0.32148,                 1.6057,                 6.0706,                 1.2887,             0.00030683,             0.00030683,             0.00030683
                     63,                 0.9141,                 2.2276,                 1.2172,                0.52663,                0.47519,                0.61756,                0.28963,                 1.6161,                 6.4855,                 1.3237,             0.00030367,             0.00030367,             0.00030367
                     64,                0.91823,                 2.2591,                 1.2297,                 0.4848,                0.42745,                0.57996,                0.28891,                 1.5857,                 6.6591,                 1.3047,              0.0003005,              0.0003005,              0.0003005
                     65,                0.91868,                 2.2578,                 1.2349,                0.53227,                0.57407,                0.66671,                0.33041,                 1.6195,                 6.3907,                 1.3185,             0.00029733,             0.00029733,             0.00029733
                     66,                0.91134,                 2.2605,                 1.2375,                0.63731,                0.55795,                0.73411,                0.34588,                 1.6064,                 5.9426,                 1.2872,             0.00029417,             0.00029417,             0.00029417
                     67,                0.90329,                 2.2391,                 1.2449,                0.67163,                0.48217,                0.67334,                0.32985,                 1.5622,                 6.2433,                 1.3006,               0.000291,               0.000291,               0.000291
                     68,                0.89822,                 2.2141,                 1.2283,                0.68742,                0.46389,                0.68529,                0.35797,                 1.5376,                 6.0859,                 1.2634,             0.00028783,             0.00028783,             0.00028783
                     69,                0.89072,                 2.2081,                 1.2164,                0.59455,                0.43579,                0.57518,                0.27605,                 1.5637,                 5.9669,                 1.2442,             0.00028467,             0.00028467,             0.00028467
                     70,                0.89574,                   2.23,                 1.2184,                0.62122,                0.30874,                0.43006,                0.20385,                 1.6527,                 6.2234,                 1.2247,              0.0002815,              0.0002815,              0.0002815
