                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.1661,                 2.3468,                 1.3551,                0.51508,                0.44685,                0.53294,                 0.2672,                 1.3836,                 5.8404,                 1.0947,             0.00047062,             0.00047062,             0.00047062
                     34,                 1.1452,                  2.345,                 1.3711,                0.72981,                 0.3125,                0.60429,                0.32636,                 1.4417,                 5.6124,                  1.156,              0.0004688,              0.0004688,              0.0004688
                     35,                 1.1574,                 2.3554,                  1.363,                0.65749,                0.35285,                0.61116,                 0.3232,                 1.5323,                 5.1768,                 1.0821,             0.00046693,             0.00046693,             0.00046693
                     36,                 1.1436,                 2.3971,                 1.3589,                0.85309,                 0.1875,                0.33938,                0.19773,                 1.6738,                 7.1227,                 1.2948,               0.000465,               0.000465,               0.000465
                     37,                 1.1514,                 2.3466,                 1.3722,                0.76443,                0.17188,                0.36571,                0.14797,                 1.5003,                 6.3623,                 1.1452,             0.00046303,             0.00046303,             0.00046303
                     38,                 1.1367,                 2.3036,                 1.3625,                0.69408,                0.40313,                0.52315,                0.21245,                 1.4697,                 6.5007,                 1.1491,               0.000461,               0.000461,               0.000461
                     39,                 1.1275,                 2.3234,                 1.3698,                0.75418,                 0.4643,                0.59538,                0.31425,                 1.4063,                 6.0772,                 1.0816,             0.00045893,             0.00045893,             0.00045893
                     40,                 1.0975,                 2.3509,                 1.3449,                0.70357,                0.21501,                 0.2132,                0.09063,                 1.7965,                 6.6764,                 1.3199,             0.00045681,             0.00045681,             0.00045681
                     41,                 1.1128,                 2.3144,                 1.3528,                  0.698,                0.29691,                0.45035,                0.23849,                 1.4537,                 5.9966,                 1.1095,             0.00045464,             0.00045464,             0.00045464
                     42,                 1.1345,                 2.2978,                 1.3442,                0.74727,                0.35768,                0.45145,                0.19438,                 1.7323,                 5.6785,                 1.2122,             0.00045243,             0.00045243,             0.00045243
                     43,                 1.1229,                 2.2409,                 1.3538,                0.57649,                0.37086,                0.60996,                0.27092,                  1.523,                 5.2814,                 1.1417,             0.00045016,             0.00045016,             0.00045016
                     44,                 1.1131,                 2.2681,                 1.3544,                0.71719,                0.50301,                0.55192,                0.28687,                 1.4146,                 5.4695,                 1.0771,             0.00044785,             0.00044785,             0.00044785
                     45,                 1.0916,                 2.2563,                  1.334,                0.73294,                0.37187,                0.55149,                0.28177,                 1.5445,                 6.7026,                 1.2671,              0.0004455,              0.0004455,              0.0004455
                     46,                 1.1036,                  2.261,                 1.3441,                0.42595,                0.41875,                0.50109,                0.25483,                 1.4787,                 5.3094,                 1.1056,              0.0004431,              0.0004431,              0.0004431
                     47,                 1.0916,                 2.2923,                 1.3479,                0.67527,                0.35625,                0.54267,                0.29509,                 1.5585,                 5.9829,                 1.1727,             0.00044065,             0.00044065,             0.00044065
                     48,                 1.0686,                 2.3125,                 1.3394,                0.49911,                0.33148,                0.56258,                0.28807,                 1.4188,                 5.8879,                 1.1275,             0.00043816,             0.00043816,             0.00043816
                     49,                 1.0805,                 2.2473,                 1.3375,                0.67763,                 0.5125,                0.63032,                0.30395,                 1.3537,                 5.9246,                  1.085,             0.00043563,             0.00043563,             0.00043563
                     50,                 1.0743,                 2.1795,                 1.3205,                0.53314,                0.54375,                 0.7038,                0.33883,                 1.2687,                   5.42,                 1.0092,             0.00043305,             0.00043305,             0.00043305
                     51,                 1.0748,                  2.212,                 1.3251,                0.55921,                0.51013,                0.62429,                 0.3031,                 1.3938,                  5.363,                  1.035,             0.00043044,             0.00043044,             0.00043044
                     52,                 1.0765,                 2.1799,                 1.3262,                0.58269,                0.65116,                0.69029,                0.37287,                 1.3239,                 4.9478,                0.99895,             0.00042778,             0.00042778,             0.00042778
                     53,                 1.0141,                 2.1339,                 1.2939,                0.57998,                0.60625,                0.70402,                0.37286,                 1.4912,                 5.3875,                 1.1018,             0.00042508,             0.00042508,             0.00042508
                     54,                 1.0388,                 2.1846,                 1.3014,                0.80167,                0.12812,                0.24122,                0.08335,                 1.9002,                 7.4954,                 1.4749,             0.00042234,             0.00042234,             0.00042234
                     55,                  1.052,                 2.2146,                  1.321,                0.67738,                0.36362,                0.62821,                0.32031,                  1.453,                 5.2251,                 1.1412,             0.00041956,             0.00041956,             0.00041956
                     56,                 1.0266,                 2.1353,                 1.2706,                0.67655,                    0.2,                0.56581,                0.25807,                 1.4499,                 6.9259,                   1.22,             0.00041674,             0.00041674,             0.00041674
                     57,                 1.0121,                 2.1562,                 1.2879,                0.61764,                0.43437,                0.53807,                0.31891,                 1.5373,                  5.924,                 1.2075,             0.00041389,             0.00041389,             0.00041389
                     58,                 1.0062,                 2.1406,                 1.2696,                0.52178,                0.49687,                0.53222,                0.25553,                 1.3539,                 5.7183,                 1.1125,               0.000411,               0.000411,               0.000411
                     59,                 1.0007,                 2.1459,                 1.2747,                0.82431,                0.40313,                0.66309,                0.31184,                 1.5201,                 5.4077,                 1.1244,             0.00040807,             0.00040807,             0.00040807
                     60,                  1.015,                 2.1777,                 1.2961,                0.65559,                0.33807,                0.70042,                0.40053,                 1.3432,                 4.8301,                 1.0146,              0.0004051,              0.0004051,              0.0004051
                     61,                 1.0192,                 2.1747,                 1.2946,                0.67233,                0.65312,                0.67124,                0.37218,                 1.3201,                 5.6877,                 1.1091,              0.0004021,              0.0004021,              0.0004021
