                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.0672,                 2.1982,                 1.3053,                 0.8007,                 0.1875,                 0.3855,                0.16278,                 1.5857,                 6.5465,                 1.1287,             0.00036555,             0.00036555,             0.00036555
                     52,                 1.0667,                 2.2667,                 1.3154,                0.35363,                0.39473,                0.51199,                0.26904,                 1.5165,                 6.1232,                 1.1755,             0.00036072,             0.00036072,             0.00036072
                     53,                 1.0461,                 2.2126,                 1.3212,                0.68596,                0.50525,                0.72246,                0.36469,                 1.3874,                 5.4411,                 1.0486,             0.00035584,             0.00035584,             0.00035584
                     54,                 1.0636,                 2.2183,                 1.3129,                0.78097,                0.35625,                 0.5981,                0.29788,                 1.4953,                  5.203,                 1.0876,             0.00035092,             0.00035092,             0.00035092
                     55,                 1.0198,                 2.1792,                 1.3001,                0.56572,                0.45153,                0.59402,                 0.3211,                 1.6132,                 6.0047,                  1.232,             0.00034595,             0.00034595,             0.00034595
                     56,                 1.0174,                 2.2314,                 1.3119,                 0.6592,                0.34375,                0.49856,                0.24416,                 1.5086,                 6.6508,                 1.2098,             0.00034094,             0.00034094,             0.00034094
                     57,                 1.0017,                  2.193,                  1.277,                0.94159,                 0.4144,                0.71434,                0.34476,                 1.4942,                 5.8189,                 1.1598,             0.00033589,             0.00033589,             0.00033589
                     58,                 1.0427,                 2.2366,                 1.3131,                0.64423,                0.59182,                0.72416,                0.38616,                 1.4038,                 5.2769,                 1.0704,              0.0003308,              0.0003308,              0.0003308
                     59,                  1.032,                  2.213,                 1.3171,                0.57273,                0.47076,                0.58733,                 0.2831,                 1.4529,                 5.8843,                 1.1488,             0.00032568,             0.00032568,             0.00032568
                     60,                 1.0603,                 2.1802,                 1.3175,                 0.5841,                0.62187,                0.72094,                0.41878,                 1.5097,                 5.3964,                 1.1216,             0.00032053,             0.00032053,             0.00032053
                     61,                 1.0328,                 2.1286,                 1.3162,                0.67896,                0.48125,                0.68342,                0.37373,                 1.4869,                 5.8049,                   1.15,             0.00031535,             0.00031535,             0.00031535
                     62,                0.99068,                 2.1257,                 1.2701,                0.69068,                0.45625,                0.59103,                0.24107,                 1.5375,                 6.3158,                 1.1906,             0.00031014,             0.00031014,             0.00031014
                     63,                 1.0159,                  2.149,                 1.2932,                0.66498,                0.49687,                0.67704,                0.37705,                 1.4246,                 5.1614,                 1.0579,             0.00030491,             0.00030491,             0.00030491
                     64,                 1.0157,                 2.0929,                 1.2673,                0.57972,                0.63489,                0.77594,                0.40859,                 1.5468,                 5.6941,                 1.1784,             0.00029965,             0.00029965,             0.00029965
                     65,                0.99108,                 2.1227,                 1.2783,                  0.504,                 0.4638,                 0.6473,                0.33847,                  1.601,                 6.0883,                 1.1758,             0.00029438,             0.00029438,             0.00029438
                     66,                 1.0048,                 2.1574,                 1.3038,                0.59834,                0.69745,                0.76957,                0.37977,                 1.4562,                 5.3662,                 1.1248,             0.00028909,             0.00028909,             0.00028909
                     67,                 1.0083,                 2.1408,                 1.2912,                0.67916,                0.70937,                0.78811,                 0.3758,                 1.5223,                  5.835,                 1.1724,             0.00028379,             0.00028379,             0.00028379
                     68,                0.96895,                 2.0993,                 1.2676,                0.54089,                0.58051,                0.66561,                 0.3351,                 1.3893,                 5.7645,                 1.1137,             0.00027848,             0.00027848,             0.00027848
                     69,                0.99457,                 2.0856,                 1.2656,                0.62989,                0.54303,                0.64138,                 0.3584,                 1.3426,                 5.4238,                 1.0689,             0.00027316,             0.00027316,             0.00027316
                     70,                0.97886,                 2.0655,                 1.2587,                 0.5749,                 0.5125,                0.58486,                0.29377,                 1.4524,                 6.2484,                 1.1283,             0.00026783,             0.00026783,             0.00026783
                     71,                0.94462,                 2.0636,                 1.2432,                0.75524,                0.55706,                0.80129,                0.43676,                 1.4467,                 5.1918,                 1.0938,              0.0002625,              0.0002625,              0.0002625
                     72,                0.95749,                 2.0751,                 1.2549,                 0.7041,                 0.5125,                0.68507,                0.40418,                 1.5089,                 5.2872,                 1.1302,             0.00025717,             0.00025717,             0.00025717
                     73,                0.95416,                 2.0749,                 1.2362,                0.68411,                0.49345,                0.78112,                0.45369,                 1.3953,                  5.313,                 1.0989,             0.00025184,             0.00025184,             0.00025184
                     74,                0.91355,                 2.0505,                 1.2312,                0.68661,                0.69687,                0.78482,                0.41904,                 1.4046,                 5.9219,                 1.1429,             0.00024652,             0.00024652,             0.00024652
                     75,                0.94391,                 2.1669,                 1.2729,                0.57476,                    0.5,                0.66645,                0.27328,                 1.3853,                 6.3287,                 1.1446,             0.00024121,             0.00024121,             0.00024121
                     76,                0.93457,                 2.0784,                 1.2439,                0.65962,                0.59268,                0.68889,                0.35576,                  1.563,                 5.8202,                 1.1952,             0.00023591,             0.00023591,             0.00023591
                     77,                0.91621,                 2.0566,                 1.2215,                0.70581,                    0.6,                0.80906,                0.43625,                 1.6281,                 5.7507,                 1.2481,             0.00023062,             0.00023062,             0.00023062
                     78,                0.94058,                 2.0338,                 1.2264,                0.84203,                0.56138,                0.74865,                0.36558,                 1.5113,                 5.7626,                  1.171,             0.00022535,             0.00022535,             0.00022535
                     79,                0.91317,                 2.0032,                 1.2296,                0.58838,                0.77937,                0.73627,                0.39488,                 1.3505,                 5.6829,                 1.1538,             0.00022009,             0.00022009,             0.00022009
                     80,                0.91965,                  2.056,                 1.2431,                0.56181,                    0.7,                0.67841,                0.34528,                 1.4353,                 5.4343,                 1.0829,             0.00021486,             0.00021486,             0.00021486
                     81,                0.87671,                 1.9311,                 1.1936,                0.61804,                0.71126,                0.72556,                0.40121,                 1.2867,                 5.2233,                 1.0362,             0.00020965,             0.00020965,             0.00020965
                     82,                0.91662,                 1.9745,                 1.2155,                0.70396,                    0.5,                0.76303,                0.38641,                 1.4701,                 6.0588,                 1.1927,             0.00020447,             0.00020447,             0.00020447
                     83,                0.93078,                 2.0528,                 1.2301,                0.67845,                0.59458,                0.73746,                0.41408,                 1.5739,                  5.264,                 1.2057,             0.00019932,             0.00019932,             0.00019932
                     84,                0.91738,                  2.048,                 1.2339,                0.66809,                0.64687,                0.79993,                0.41484,                 1.3862,                 5.3816,                 1.1514,              0.0001942,              0.0001942,              0.0001942
                     85,                0.90533,                 1.9899,                 1.2129,                0.58991,                 0.7875,                0.77407,                0.40514,                 1.4345,                 5.7483,                  1.191,             0.00018911,             0.00018911,             0.00018911
                     86,                0.91249,                 2.0192,                 1.2244,                0.65404,                0.80857,                0.82718,                0.43653,                 1.4165,                 5.4426,                 1.1161,             0.00018406,             0.00018406,             0.00018406
                     87,                0.86033,                 1.9331,                 1.1928,                0.64174,                 0.7932,                0.83277,                0.43316,                 1.5139,                 5.9495,                 1.2519,             0.00017905,             0.00017905,             0.00017905
                     88,                0.88457,                 1.9999,                 1.2088,                0.67775,                0.66831,                0.82472,                0.43655,                 1.4294,                 5.9288,                 1.1682,             0.00017408,             0.00017408,             0.00017408
                     89,                0.87391,                 1.9504,                  1.198,                 0.8222,                 0.6118,                0.87126,                0.45512,                 1.4221,                 5.2917,                 1.1143,             0.00016916,             0.00016916,             0.00016916
                     90,                0.85957,                  1.955,                 1.1842,                 0.6175,                0.76383,                0.73195,                0.43919,                 1.4562,                 5.2281,                 1.1245,             0.00016428,             0.00016428,             0.00016428
                     91,                 0.8373,                  1.968,                 1.1776,                0.67957,                 0.6375,                0.78944,                0.43515,                 1.4711,                  4.986,                 1.1103,             0.00015945,             0.00015945,             0.00015945
                     92,                0.88302,                 2.0034,                 1.2083,                0.62319,                0.58047,                 0.7868,                0.42019,                 1.4765,                 5.6037,                 1.1405,             0.00015468,             0.00015468,             0.00015468
                     93,                0.85467,                 1.9827,                 1.1876,                0.60099,                 0.7625,                 0.8025,                 0.4164,                  1.464,                 5.6768,                 1.1854,             0.00014996,             0.00014996,             0.00014996
                     94,                 0.8375,                 1.9131,                 1.1745,                0.68157,                0.76388,                0.80699,                0.41123,                 1.4013,                 5.5983,                 1.0985,             0.00014529,             0.00014529,             0.00014529
                     95,                0.85391,                 1.9777,                 1.1999,                0.64215,                0.76703,                0.80628,                0.43728,                  1.365,                 5.4194,                  1.084,             0.00014069,             0.00014069,             0.00014069
                     96,                0.82826,                 1.9837,                 1.1869,                0.75121,                 0.6375,                0.79962,                0.42898,                 1.4828,                 6.0127,                 1.1883,             0.00013614,             0.00013614,             0.00013614
                     97,                0.84117,                 1.9477,                 1.1855,                0.58869,                 0.7561,                 0.7771,                0.37623,                 1.5035,                 5.4148,                 1.1577,             0.00013166,             0.00013166,             0.00013166
                     98,                0.83152,                 1.9433,                 1.1837,                0.62799,                0.76339,                0.79092,                0.41572,                 1.4508,                 5.5006,                 1.1261,             0.00012725,             0.00012725,             0.00012725
                     99,                0.83568,                 1.9358,                  1.171,                0.62375,                 0.6625,                 0.8011,                0.42029,                 1.4206,                 5.3956,                 1.1137,              0.0001229,              0.0001229,              0.0001229
                    100,                0.83238,                 1.9561,                  1.189,                0.59663,                 0.6625,                0.70863,                0.39467,                 1.4517,                 5.4238,                 1.1257,             0.00011862,             0.00011862,             0.00011862
                    101,                0.83281,                  1.928,                 1.1803,                 0.6481,                 0.6625,                0.77825,                0.40476,                 1.4979,                 5.3329,                 1.1482,             0.00011442,             0.00011442,             0.00011442
